COUN_ID,COUN_NA,TOWN_ID,TOWN_NA,CODE3,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00
64000,高雄市,6401400,大寮區,A640140008,602.52,690.17,614.93,877.66,952.84,1383.66,1058.38,1317.32,853.92,953.50,565.77,674.63
64000,高雄市,6401400,大寮區,A640140009,596.11,559.20,592.62,626.63,886.59,1087.92,998.03,997.32,911.77,826.65,652.35,577.12
64000,高雄市,6401400,大寮區,A640140010,717.74,738.29,791.58,960.74,1200.54,1489.24,1292.09,1414.77,1086.19,1059.10,765.24,809.44
64000,高雄市,6401400,大寮區,A640140011,793.59,882.16,1013.40,1252.21,1281.04,1611.46,1619.68,1612.86,1395.28,1247.18,934.64,983.73
64000,高雄市,6401400,大寮區,A640140012,498.21,551.39,567.52,641.55,836.05,1057.38,934.21,972.32,817.11,746.78,596.61,572.71
64000,高雄市,6401400,大寮區,A640140013,675.32,723.06,685.11,826.79,1028.89,1287.71,1118.24,1252.70,943.39,946.80,670.74,730.17
64000,高雄市,6401400,大寮區,A640140014,434.65,532.47,680.14,829.74,907.22,1105.32,1198.39,1075.90,919.93,783.39,644.45,652.48
64000,高雄市,6401400,大寮區,A640140015,408.25,442.86,494.82,545.93,728.43,916.00,844.09,843.21,728.75,633.19,524.11,468.49
64000,高雄市,6401400,大寮區,A640140016,652.38,626.98,635.99,657.41,867.98,1076.01,1052.23,1084.59,758.05,555.46,431.17,362.53
64000,高雄市,6401400,大寮區,A640140017,352.23,426.34,555.38,678.22,762.99,1039.63,1175.99,1031.05,915.60,740.08,588.65,567.59
64000,高雄市,6401400,大寮區,A640140018,381.28,364.51,402.78,428.29,679.34,757.86,740.98,753.66,596.06,553.81,379.46,364.33
64000,高雄市,6401400,大寮區,A640140019,724.73,813.52,820.41,1065.32,1220.17,1633.07,1306.15,1562.54,1075.81,1169.94,759.29,877.90
64000,高雄市,6401400,大寮區,A640140020,466.35,494.92,543.78,617.42,781.42,993.21,888.84,902.74,765.16,671.06,541.72,488.10
64000,高雄市,6401400,大寮區,A640140021,457.55,539.08,687.48,802.91,867.72,1201.02,1341.92,1160.29,1111.98,851.10,727.13,655.14
64000,高雄市,6401400,大寮區,A640140022,668.12,632.77,817.75,849.58,1065.04,1263.70,1359.61,1225.24,1222.58,966.00,842.43,714.49
64000,高雄市,6401400,大寮區,A640140023,1102.52,1057.07,1158.57,1376.20,1556.12,1972.69,1889.72,1925.04,1681.36,1437.84,1233.63,1170.29
64000,高雄市,6401400,大寮區,A640140024,543.84,570.25,623.21,708.45,921.00,1180.00,1040.83,1041.37,924.73,810.42,680.63,613.07
64000,高雄市,6401400,大寮區,A640140025,568.38,642.15,601.30,768.38,929.10,1204.77,1002.65,1148.84,843.25,888.58,605.31,669.01
64000,高雄市,6401400,大寮區,A640140026,443.33,418.33,601.63,683.17,934.00,1039.06,1117.34,1071.12,923.59,816.23,609.33,554.57
64000,高雄市,6401400,大寮區,A640140027,720.51,744.95,743.25,880.68,1110.15,1339.48,1271.87,1303.26,1039.33,1030.80,743.35,725.40
64000,高雄市,6401400,大寮區,A640140028,410.65,523.50,646.74,881.80,1043.18,1371.53,1085.19,1313.28,903.02,1030.68,618.98,720.26
64000,高雄市,6401400,大寮區,A640140029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401400,大寮區,A640140030,510.56,563.54,752.70,952.88,1238.40,1439.84,1307.74,1430.32,1127.34,1142.38,768.98,728.86
64000,高雄市,6401400,大寮區,A640140031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401400,大寮區,A640140032,1492.96,1583.16,2087.37,2871.94,3279.53,4154.17,3521.64,4020.15,3056.00,3502.55,1985.84,2300.65
64000,高雄市,6401400,大寮區,A640140033,395.96,433.90,487.72,558.64,711.14,951.18,843.93,806.30,720.08,591.30,526.13,454.07
64000,高雄市,6401400,大寮區,A640140034,570.08,640.92,776.08,1034.39,1222.68,1564.75,1340.39,1524.17,1125.51,1188.39,794.39,808.38
64000,高雄市,6401400,大寮區,A640140035,381.69,425.78,630.78,795.02,1039.88,1210.70,1182.40,1283.25,955.16,969.10,654.09,621.52
64000,高雄市,6401400,大寮區,A640140036,491.01,552.65,686.21,868.43,1042.55,1213.43,1119.51,1205.94,944.43,954.94,677.41,616.45
64000,高雄市,6401400,大寮區,A640140037,795.76,761.28,895.02,964.04,1142.98,1498.82,1463.06,1347.82,1342.87,1017.73,1023.07,846.32
64000,高雄市,6401400,大寮區,A640140038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401400,大寮區,A640140039,346.06,430.54,542.62,619.96,686.67,965.10,1036.13,900.57,888.92,645.66,574.64,509.74
64000,高雄市,6401400,大寮區,A640140040,374.60,443.74,580.60,701.24,866.89,1055.35,1054.62,1045.15,883.19,796.80,577.73,540.98
64000,高雄市,6401400,大寮區,A640140041,582.68,613.88,722.03,848.80,972.42,1378.82,1320.29,1151.27,1165.22,843.32,838.30,684.90
64000,高雄市,6401400,大寮區,A640140042,500.38,563.53,686.83,747.05,868.28,1260.06,1287.89,1095.16,1182.63,751.13,814.75,585.27
64000,高雄市,6401400,大寮區,A640140043,727.77,736.98,921.70,942.29,1149.80,1499.83,1582.00,1287.99,1397.80,931.75,1031.79,732.73
64000,高雄市,6401400,大寮區,A640140044,702.43,703.08,919.52,1009.27,1125.21,1491.71,1637.67,1339.24,1418.94,987.01,958.19,747.50
64000,高雄市,6401400,大寮區,A640140045,1649.39,1292.15,1686.80,1713.42,1998.61,2525.53,2724.75,2266.94,2606.74,1595.23,1870.23,1341.44
64000,高雄市,6401400,大寮區,A640140046,834.30,759.64,1002.66,1075.59,1194.60,1589.24,1765.28,1418.61,1557.94,1018.46,1062.67,838.71
64000,高雄市,6401400,大寮區,A640140047,420.09,558.48,635.76,767.73,775.70,1242.29,1255.35,980.57,1029.17,699.77,724.52,570.86
64000,高雄市,6401400,大寮區,A640140048,622.99,659.95,697.95,948.71,900.97,1207.58,1161.28,825.36,788.91,607.50,589.26,487.51
64000,高雄市,6401400,大寮區,A640140049,688.71,673.36,834.30,893.11,967.98,1225.69,1336.84,1101.78,1164.29,838.49,841.64,689.91
64000,高雄市,6401400,大寮區,A640140050,716.62,670.71,868.61,937.78,1057.41,1342.48,1520.72,1266.06,1374.28,951.81,961.05,775.49
64000,高雄市,6401400,大寮區,A640140051,2138.54,1369.25,1848.42,2197.00,2456.23,2842.10,3241.73,2665.03,3106.25,2205.77,2566.95,2041.35
64000,高雄市,6401400,大寮區,A640140052,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401400,大寮區,A640140053,215.26,312.55,408.79,505.15,546.61,755.91,826.90,729.60,681.89,517.19,419.17,414.35
64000,高雄市,6401400,大寮區,A640140054,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401500,大樹區,A640150001,705.88,676.77,917.46,1025.25,1172.63,1300.82,1419.27,1203.64,1270.69,969.48,927.20,780.95
64000,高雄市,6401500,大樹區,A640150002,390.93,407.84,544.58,621.33,690.74,883.29,1003.62,835.68,815.39,607.06,523.99,491.26
64000,高雄市,6401500,大樹區,A640150003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401500,大樹區,A640150004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401500,大樹區,A640150005,498.85,429.00,609.20,613.41,721.18,905.28,1047.37,850.32,904.95,637.66,607.96,487.07
64000,高雄市,6401500,大樹區,A640150006,144.07,253.42,361.07,484.59,442.63,602.31,607.77,548.99,526.64,412.94,369.28,316.23
64000,高雄市,6401500,大樹區,A640150007,608.73,580.35,687.65,747.49,926.04,1132.03,1060.92,991.51,938.97,797.87,692.67,607.56
64000,高雄市,6401500,大樹區,A640150008,520.94,509.09,607.09,644.98,868.79,1070.98,1024.63,968.93,899.29,742.22,627.55,535.30
64000,高雄市,6401500,大樹區,A640150009,587.39,674.89,695.43,849.71,1021.25,1350.80,1123.12,1208.52,952.71,885.90,673.60,658.80
64000,高雄市,6401500,大樹區,A640150010,515.72,585.69,636.74,763.81,859.95,1124.45,1075.50,1114.88,934.06,825.96,650.66,622.37
64000,高雄市,6401500,大樹區,A640150011,465.79,517.18,610.05,702.39,808.94,1017.53,1002.93,964.03,858.14,706.49,586.14,541.76
64000,高雄市,6401500,大樹區,A640150012,426.28,490.83,554.54,626.95,735.87,978.91,906.09,878.17,793.84,635.37,574.33,488.77
64000,高雄市,6401500,大樹區,A640150013,365.22,440.65,491.74,556.27,677.88,925.99,831.67,789.18,719.35,585.97,519.71,429.12
64000,高雄市,6401500,大樹區,A640150014,867.78,845.44,973.05,1163.52,1240.32,1634.60,1682.46,1616.09,1449.67,1190.24,1047.99,1012.53
64000,高雄市,6401500,大樹區,A640150015,607.03,663.10,725.86,845.20,1030.33,1387.59,1236.94,1237.29,1097.56,904.67,806.04,690.85
64000,高雄市,6401500,大樹區,A640150016,283.00,403.57,454.52,518.60,632.63,886.15,831.01,823.47,731.55,570.55,524.00,461.50
64000,高雄市,6401500,大樹區,A640150017,621.08,618.62,712.82,845.19,964.19,1237.94,1243.65,1182.86,1076.86,930.89,805.52,736.49
64000,高雄市,6401500,大樹區,A640150018,413.72,464.26,564.25,685.15,797.03,1055.35,1055.41,984.78,883.47,730.96,620.82,570.96
64000,高雄市,6401500,大樹區,A640150019,201.14,283.47,367.79,481.23,541.07,751.01,858.95,761.55,664.25,543.29,433.49,424.70
64000,高雄市,6401500,大樹區,A640150020,506.07,576.18,739.04,898.93,942.81,1234.22,1385.30,1281.38,1145.51,981.04,792.35,764.07
64000,高雄市,6401600,大社區,A640160001,798.59,858.11,854.10,1081.61,1244.50,1703.54,1412.30,1541.96,1243.15,1185.00,934.39,951.90
64000,高雄市,6401600,大社區,A640160002,1226.03,1203.36,1374.08,1658.35,1834.13,2283.39,2139.79,2166.61,1923.04,1780.41,1436.32,1441.31
64000,高雄市,6401600,大社區,A640160003,833.37,939.98,924.14,1200.96,1320.88,1771.37,1426.03,1574.23,1304.89,1333.02,949.12,1034.54
64000,高雄市,6401600,大社區,A640160004,674.51,763.46,788.55,1030.59,1247.60,1664.57,1286.52,1457.06,1144.88,1175.34,838.40,899.54
64000,高雄市,6401600,大社區,A640160005,587.95,537.61,668.17,727.52,1165.50,1347.19,976.80,921.45,965.62,922.66,697.74,660.19
64000,高雄市,6401600,大社區,A640160006,632.58,647.16,696.92,839.04,1124.64,1379.27,1140.36,1227.37,1002.09,989.48,668.31,694.64
64000,高雄市,6401600,大社區,A640160007,650.76,637.57,694.99,843.59,1173.26,1442.83,1270.41,1395.95,1108.87,1101.54,726.67,745.55
64000,高雄市,6401600,大社區,A640160008,652.49,592.29,699.09,805.51,1142.67,1345.05,1225.10,1307.08,1056.51,1032.80,710.83,721.40
64000,高雄市,6401600,大社區,A640160009,528.51,551.60,574.25,700.54,936.12,1148.09,1004.90,1100.46,854.43,862.84,543.60,578.19
64000,高雄市,6401600,大社區,A640160010,565.83,549.65,626.81,709.08,981.02,1147.90,1071.68,1130.13,926.07,882.19,633.66,637.89
64000,高雄市,6401600,大社區,A640160011,2289.18,2020.70,2247.37,2741.59,3440.84,4268.94,3818.93,3972.77,3209.09,3009.11,2095.44,2073.79
64000,高雄市,6401600,大社區,A640160012,399.70,442.12,519.00,595.98,764.36,999.74,982.13,926.38,817.11,674.75,534.61,489.76
64000,高雄市,6401600,大社區,A640160013,476.80,515.78,596.08,693.22,854.66,1206.74,1190.70,1056.53,1002.21,767.21,649.06,565.44
64000,高雄市,6401700,仁武區,A640170001,3133.79,2357.76,3373.36,3149.55,4023.73,4246.79,4866.29,3584.10,4181.57,2495.17,3132.12,1978.60
64000,高雄市,6401700,仁武區,A640170002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401700,仁武區,A640170003,1283.05,1065.24,1414.94,1413.02,1651.91,2097.50,2373.53,1841.04,2176.73,1329.77,1565.80,1156.36
64000,高雄市,6401700,仁武區,A640170004,427.58,462.49,600.70,750.41,983.72,1163.10,1096.95,1224.82,892.33,945.28,603.21,629.72
64000,高雄市,6401700,仁武區,A640170005,151.91,311.23,277.63,421.56,400.34,1316.32,1256.56,3249.57,3442.78,3391.93,3407.67,4228.81
64000,高雄市,6401700,仁武區,A640170006,597.84,667.16,766.92,863.09,945.58,1439.56,1412.06,1180.19,1238.91,817.42,851.26,681.77
64000,高雄市,6401700,仁武區,A640170007,1587.93,1591.29,1755.47,2159.25,2278.70,2928.80,2627.14,2913.72,2351.45,2240.16,1743.53,1830.94
64000,高雄市,6401700,仁武區,A640170008,420.22,510.02,618.05,699.99,815.60,1193.77,1192.39,946.20,996.76,666.36,695.90,489.31
64000,高雄市,6401700,仁武區,A640170009,346.52,580.60,631.25,744.14,777.74,1207.88,1145.32,1089.79,1083.50,699.98,674.62,500.51
64000,高雄市,6401700,仁武區,A640170010,733.40,717.55,943.76,966.45,1199.61,1529.88,1685.40,1279.86,1459.70,899.22,1055.00,660.85
64000,高雄市,6401700,仁武區,A640170011,767.80,737.16,914.55,957.32,1039.00,1463.96,1591.43,1281.78,1413.82,950.06,1017.27,804.59
64000,高雄市,6401700,仁武區,A640170012,485.09,594.91,673.73,811.11,886.50,1378.44,1314.63,1141.78,1137.88,837.61,834.67,596.36
64000,高雄市,6401700,仁武區,A640170013,545.00,599.24,717.48,762.00,880.88,1296.50,1305.91,1081.48,1149.33,766.22,802.03,564.74
64000,高雄市,6401700,仁武區,A640170014,383.88,496.21,579.20,654.00,731.19,1149.59,1101.10,894.90,916.43,633.34,631.10,461.25
64000,高雄市,6401700,仁武區,A640170015,457.57,459.16,514.88,580.35,832.26,989.16,910.18,940.54,740.53,661.74,541.09,534.20
64000,高雄市,6401700,仁武區,A640170016,573.49,584.12,611.78,750.68,1004.63,1257.46,1105.41,1209.64,941.98,933.87,652.82,690.25
64000,高雄市,6401700,仁武區,A640170017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401700,仁武區,A640170018,566.63,545.36,671.88,769.69,1008.74,1218.57,1163.50,1198.46,1006.68,927.46,722.53,707.22
64000,高雄市,6401700,仁武區,A640170019,530.76,560.08,556.48,652.88,948.61,1169.87,1008.91,1076.95,877.77,842.76,576.30,583.14
64000,高雄市,6401700,仁武區,A640170020,603.34,597.93,662.64,744.47,1046.71,1235.65,1142.81,1185.67,959.54,873.41,678.77,661.84
64000,高雄市,6401700,仁武區,A640170021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401700,仁武區,A640170022,396.96,411.77,588.75,731.42,1093.84,1264.23,1196.90,1307.34,962.80,1005.42,642.59,664.15
64000,高雄市,6401700,仁武區,A640170023,1277.33,1259.76,1462.67,1767.93,1843.89,2503.53,2583.21,2478.45,2231.48,1749.27,1551.04,1449.41
64000,高雄市,6401700,仁武區,A640170024,560.01,574.93,616.49,746.04,1112.69,1386.03,1163.28,1253.65,980.46,952.63,644.36,663.39
64000,高雄市,6401700,仁武區,A640170025,573.06,591.38,616.32,771.35,1051.12,1304.96,1201.37,1324.09,964.55,976.65,643.41,692.29
64000,高雄市,6401700,仁武區,A640170026,602.73,681.01,741.59,966.57,1344.38,1726.93,1452.07,1684.36,1201.36,1299.34,797.25,877.77
64000,高雄市,6401700,仁武區,A640170027,693.43,760.50,766.99,997.48,1190.13,1533.28,1334.31,1565.01,1128.25,1207.95,753.46,861.96
64000,高雄市,6401700,仁武區,A640170028,779.91,736.49,741.55,870.46,1168.69,1384.37,1310.60,1414.78,1102.34,1086.48,749.62,769.65
64000,高雄市,6401700,仁武區,A640170029,568.43,559.15,586.68,665.85,985.30,1150.28,1051.80,1119.35,876.98,900.62,565.24,599.98
64000,高雄市,6401700,仁武區,A640170030,377.85,369.52,570.12,673.59,1010.40,1131.63,1125.40,1202.38,850.35,851.19,580.52,566.50
64000,高雄市,6401800,鳥松區,A640180001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401800,鳥松區,A640180002,942.18,991.68,1303.97,1637.93,1942.16,2345.57,2130.43,2456.56,1792.66,1925.02,1282.92,1388.89
64000,高雄市,6401800,鳥松區,A640180003,482.64,542.58,676.66,873.77,1224.39,1448.75,1392.97,1545.74,1068.03,1126.26,657.80,695.65
64000,高雄市,6401800,鳥松區,A640180004,280.79,307.05,449.48,553.52,795.71,943.92,869.72,966.74,687.83,723.07,474.93,508.69
64000,高雄市,6401800,鳥松區,A640180005,586.59,705.86,808.82,1096.94,1443.75,1766.72,1669.36,1875.30,1294.56,1393.41,814.43,880.91
64000,高雄市,6401800,鳥松區,A640180006,298.85,276.55,449.88,500.32,863.72,970.21,909.26,939.84,729.76,699.21,492.76,466.83
64000,高雄市,6401800,鳥松區,A640180007,568.73,618.98,823.60,1009.65,1432.81,1724.57,1718.03,1696.61,1303.83,1186.78,796.60,744.84
64000,高雄市,6401800,鳥松區,A640180008,445.54,520.22,689.34,891.52,1151.37,1396.37,1259.92,1439.36,1016.91,1102.19,698.48,757.39
64000,高雄市,6401800,鳥松區,A640180009,857.43,997.23,1001.28,1391.88,1329.71,1904.24,1576.44,1814.63,1311.85,1332.26,936.10,946.83
64000,高雄市,6401800,鳥松區,A640180010,336.39,378.18,581.32,727.59,1003.61,1239.60,1142.46,1286.20,935.59,974.27,634.08,659.33
64000,高雄市,6401800,鳥松區,A640180011,269.83,258.55,444.53,510.10,831.68,956.00,910.79,963.10,726.16,714.72,477.65,464.20
64000,高雄市,6401800,鳥松區,A640180012,506.55,484.06,769.56,881.62,1320.22,1472.59,1616.28,1527.21,1262.61,1092.60,774.05,645.98
64000,高雄市,6401800,鳥松區,A640180013,602.24,612.93,757.94,928.22,1395.46,1559.59,1668.83,1682.32,1270.55,1198.33,772.22,669.68
64000,高雄市,6401800,鳥松區,A640180014,1483.93,1580.03,1780.86,2320.94,2427.99,3099.19,2730.85,3218.63,2332.59,2534.57,1697.02,1910.49
64000,高雄市,6401800,鳥松區,A640180015,505.31,587.74,725.10,961.87,1219.18,1488.01,1466.96,1571.96,1152.62,1143.71,754.31,704.50
64000,高雄市,6401800,鳥松區,A640180016,993.70,1128.83,1019.84,1442.54,1534.29,2117.70,1642.53,2070.58,1405.77,1638.31,987.16,1277.17
64000,高雄市,6401900,岡山區,A640190001,774.46,785.95,961.66,1047.28,1136.21,1615.12,1702.41,1350.69,1453.14,983.60,1024.73,815.43
64000,高雄市,6401900,岡山區,A640190002,946.05,699.43,1022.75,1022.11,1285.92,1496.08,1796.49,1312.50,1556.54,945.36,1075.06,779.89
64000,高雄市,6401900,岡山區,A640190003,603.04,632.80,828.78,856.83,969.51,1468.39,1581.65,1226.06,1343.92,837.76,901.66,647.91
64000,高雄市,6401900,岡山區,A640190004,1694.64,1279.23,1791.98,1616.37,2045.35,2511.89,2786.55,2292.80,2520.44,1734.10,1783.44,1390.34
64000,高雄市,6401900,岡山區,A640190005,532.43,957.50,823.23,627.94,571.64,565.89,429.45,316.12,385.58,435.24,598.95,821.14
64000,高雄市,6401900,岡山區,A640190006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401900,岡山區,A640190007,1531.83,823.90,1639.73,1140.43,1730.07,1738.63,2414.25,1547.18,2272.63,1176.03,1704.41,894.84
64000,高雄市,6401900,岡山區,A640190008,799.69,589.60,957.03,832.52,1106.11,1379.97,1727.56,1190.84,1509.80,867.68,1086.12,684.51
64000,高雄市,6401900,岡山區,A640190009,692.53,908.51,941.57,1410.38,1484.59,2396.37,1705.78,2216.69,1501.58,1736.46,1035.17,1196.51
64000,高雄市,6401900,岡山區,A640190010,1889.65,1426.52,1782.42,1953.45,2321.37,2611.60,2771.26,2547.34,2495.19,2022.61,1855.48,1635.56
64000,高雄市,6401900,岡山區,A640190011,586.68,609.47,618.48,718.91,922.22,1091.20,1079.91,1175.48,870.12,848.95,559.09,572.53
64000,高雄市,6401900,岡山區,A640190012,500.78,501.30,537.73,622.04,871.63,1030.74,1000.15,1072.45,795.99,769.27,524.54,532.81
64000,高雄市,6401900,岡山區,A640190013,634.66,595.93,649.19,684.64,1028.66,1159.39,1292.76,1349.08,1050.34,962.34,672.16,634.76
64000,高雄市,6401900,岡山區,A640190014,629.32,696.70,643.53,817.01,1017.45,1343.91,1222.50,1429.17,959.77,971.24,636.63,685.53
64000,高雄市,6401900,岡山區,A640190015,633.31,641.93,608.60,735.30,974.60,1217.05,1116.00,1258.73,911.73,914.25,612.51,641.78
64000,高雄市,6401900,岡山區,A640190016,810.24,887.20,745.47,1003.92,1284.28,1755.48,1399.04,1696.73,1179.42,1285.93,746.94,867.27
64000,高雄市,6401900,岡山區,A640190017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401900,岡山區,A640190018,1868.08,820.71,1989.96,1082.53,2045.90,1543.08,2623.26,1283.72,2579.06,952.14,1907.00,799.04
64000,高雄市,6401900,岡山區,A640190019,599.89,650.46,644.17,837.90,1072.92,1388.07,1251.85,1439.00,1060.44,1091.95,699.30,766.58
64000,高雄市,6401900,岡山區,A640190020,1232.47,1359.30,1196.41,1632.81,1826.87,3025.91,1820.93,2526.37,1659.11,2072.25,1324.27,1581.66
64000,高雄市,6401900,岡山區,A640190021,873.09,1104.91,998.44,1503.73,1682.64,2569.83,1804.80,2458.96,1491.03,1887.28,997.14,1323.52
64000,高雄市,6401900,岡山區,A640190022,629.72,629.27,834.05,847.67,1107.67,1442.05,1595.53,1219.23,1384.27,847.85,985.37,613.70
64000,高雄市,6401900,岡山區,A640190023,409.87,513.69,594.04,680.92,779.16,1267.84,1230.60,1001.98,1022.88,729.37,729.05,504.71
64000,高雄市,6401900,岡山區,A640190024,441.33,549.69,619.90,688.04,762.55,1243.22,1197.59,955.82,987.67,690.44,692.29,499.52
64000,高雄市,6401900,岡山區,A640190025,789.91,721.58,962.65,962.81,1169.27,1622.45,1778.71,1369.54,1669.50,938.94,1162.65,772.93
64000,高雄市,6401900,岡山區,A640190026,734.37,846.73,1022.90,1359.25,1669.16,2284.64,1816.44,2214.51,1586.22,1727.89,1069.87,1196.71
64000,高雄市,6401900,岡山區,A640190027,774.75,637.02,983.88,828.65,1269.32,1446.86,1771.37,1269.17,1594.81,839.10,1134.29,635.26
64000,高雄市,6401900,岡山區,A640190028,889.23,1110.08,1003.67,1475.05,1569.17,2255.35,1733.93,2195.46,1596.33,1805.91,1055.11,1258.15
64000,高雄市,6401900,岡山區,A640190029,653.17,705.92,684.45,849.77,1111.43,1421.29,1216.17,1345.97,1090.93,1088.23,717.39,755.58
64000,高雄市,6401900,岡山區,A640190030,401.90,519.31,575.75,720.24,766.56,1230.03,1156.41,1022.15,1005.33,698.69,673.78,509.27
64000,高雄市,6401900,岡山區,A640190031,1930.98,1760.03,2455.21,2959.77,3696.55,4390.86,4092.69,4272.85,3862.06,3528.53,2630.24,2385.87
64000,高雄市,6401900,岡山區,A640190032,957.60,851.52,1112.43,1220.60,1558.01,1741.35,1528.83,1519.95,1567.39,1491.79,1169.94,1118.20
64000,高雄市,6401900,岡山區,A640190033,771.39,871.29,892.17,1176.37,1500.61,2045.08,1656.56,1904.78,1409.18,1425.15,980.46,1034.11
64000,高雄市,6401900,岡山區,A640190034,543.95,565.90,711.15,750.03,899.47,1347.70,1371.20,1073.90,1174.93,713.91,790.59,563.87
64000,高雄市,6401900,岡山區,A640190035,434.90,432.71,459.78,497.68,707.89,816.50,794.93,823.28,693.58,633.00,465.97,447.25
64000,高雄市,6401900,岡山區,A640190036,921.79,802.48,1120.55,1075.15,1419.80,1802.82,2026.60,1540.22,1816.50,1069.64,1300.58,805.99
64000,高雄市,6401900,岡山區,A640190037,925.09,818.30,1180.37,1121.14,1516.71,1843.81,2095.17,1521.54,1867.35,1174.52,1374.63,949.37
64000,高雄市,6401900,岡山區,A640190038,543.08,607.69,576.57,709.22,923.76,1157.22,1030.25,1144.11,914.52,911.41,600.94,635.70
64000,高雄市,6401900,岡山區,A640190039,697.91,734.45,839.09,1029.71,1392.35,1731.18,1500.93,1637.91,1300.55,1271.91,886.75,888.83
64000,高雄市,6401900,岡山區,A640190040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401900,岡山區,A640190041,429.11,511.48,608.16,694.14,773.29,1242.90,1222.42,985.98,1025.79,644.61,669.31,510.18
64000,高雄市,6401900,岡山區,A640190042,3818.07,1112.32,3989.76,1785.14,4613.76,2052.67,5600.38,1772.94,5566.87,1811.37,4658.07,1485.54
64000,高雄市,6401900,岡山區,A640190043,462.11,523.51,586.01,700.98,749.14,1266.32,1243.75,1080.84,1107.04,700.31,686.85,552.92
64000,高雄市,6401900,岡山區,A640190044,507.22,375.59,649.53,562.33,827.39,959.49,1248.22,809.60,1086.44,584.57,760.43,421.03
64000,高雄市,6401900,岡山區,A640190045,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64000,高雄市,6401900,岡山區,A640190046,443.28,440.22,587.92,613.76,734.39,1033.40,1120.87,866.58,977.78,574.34,640.36,486.05
64000,高雄市,6401900,岡山區,A640190047,540.23,571.04,630.90,736.67,903.48,1214.95,1126.81,1091.35,950.13,800.06,668.66,632.56
64000,高雄市,6401900,岡山區,A640190048,579.81,583.91,680.34,763.94,875.18,1187.51,1181.44,1058.66,1024.43,752.83,706.46,639.82
64000,高雄市,6401900,岡山區,A640190049,484.44,513.80,572.66,641.24,814.44,1044.87,935.99,913.59,802.22,675.01,581.05,513.36
64000,高雄市,6402000,橋頭區,A640200001,552.70,574.25,627.45,692.04,853.52,1160.77,1058.49,987.72,895.45,730.98,680.09,576.53
64000,高雄市,6402000,橋頭區,A640200002,368.39,418.41,484.29,562.19,677.70,934.85,880.53,860.37,773.83,592.21,537.86,442.36
64000,高雄市,6402000,橋頭區,A640200003,558.18,562.44,649.91,741.20,894.14,1205.51,1106.59,1049.63,966.46,764.62,693.66,560.94
64000,高雄市,6402000,橋頭區,A640200004,437.13,465.16,517.74,581.53,677.81,906.05,831.76,811.69,749.61,620.35,557.27,478.86
64000,高雄市,6402000,橋頭區,A640200005,463.99,506.61,578.67,671.13,814.13,1113.86,1017.91,970.68,892.66,714.43,636.38,508.19
64000,高雄市,6402000,橋頭區,A640200006,652.18,660.27,775.12,888.86,1064.24,1400.64,1362.60,1260.54,1178.37,928.17,857.05,691.62
64000,高雄市,6402000,橋頭區,A640200007,456.76,513.18,635.63,777.56,852.06,1172.43,1315.75,1202.26,1047.58,876.82,712.04,669.76
64000,高雄市,6402000,橋頭區,A640200008,528.69,552.05,620.17,727.97,885.71,1176.19,1090.10,1073.77,949.96,807.01,685.83,602.24
64000,高雄市,6402000,橋頭區,A640200009,262.73,351.27,452.64,572.11,631.64,897.09,1050.14,917.96,772.48,631.64,493.42,467.90
64000,高雄市,6402000,橋頭區,A640200010,394.26,459.40,570.51,718.77,766.31,1051.24,1192.89,1094.21,932.75,806.13,615.87,613.96
64000,高雄市,6402000,橋頭區,A640200011,287.02,356.89,466.40,584.55,647.33,845.81,959.66,867.27,736.57,628.72,487.98,500.91
